,zip,num_tracts,percent_ej
26457,76471,3,33.333333333333336
26458,76472,1,0.0
26459,76474,2,0.0
26460,76475,4,50.0
26461,76476,2,0.0
26462,76481,2,0.0
26463,76483,1,0.0
26464,76484,1,0.0
26465,76486,3,0.0
26466,76487,5,0.0
26467,76490,1,0.0
26468,76491,1,0.0
26469,76501,11,63.63636363636363
26470,76502,11,9.090909090909092
26471,76504,9,44.44444444444444
26472,76508,1,100.0
26473,76511,5,0.0
26474,76513,10,10.0
26475,76518,2,50.0
26476,76519,3,66.66666666666667
26477,76520,5,40.0
26478,76522,11,0.0
26479,76523,1,0.0
26480,76524,3,0.0
26481,76525,3,0.0
26482,76527,9,0.0
26483,76528,9,11.11111111111111
26484,76530,3,0.0
26485,76531,4,50.0
26486,76534,4,0.0
26487,76537,3,0.0
26488,76538,4,25.0
26489,76539,8,0.0
26490,76541,10,40.0
26491,76542,13,0.0
26492,76543,12,16.666666666666668
26493,76544,10,40.0
26494,76548,7,0.0
26495,76549,12,8.333333333333334
26496,76550,6,16.666666666666668
26497,76554,1,0.0
26498,76556,1,0.0
26499,76557,7,0.0
26500,76559,1,0.0
26501,76561,1,0.0
26502,76565,1,0.0
26503,76566,2,0.0
26504,76567,5,20.0
26505,76569,4,25.0
26506,76570,3,66.66666666666667
26507,76571,2,0.0
26508,76573,1,0.0
26509,76574,7,14.285714285714286
26510,76577,3,0.0
26511,76578,1,0.0
26512,76579,3,33.333333333333336
26513,76596,1,0.0
26514,76597,1,0.0
26515,76598,1,0.0
26516,76599,2,50.0
26517,76621,3,33.333333333333336
26518,76622,2,0.0
26519,76623,1,0.0
26520,76624,2,0.0
26521,76626,1,0.0
26522,76627,2,0.0
26523,76628,1,0.0
26524,76629,4,75.0
26525,76630,3,0.0
26526,76631,2,50.0
26527,76632,2,0.0
26528,76633,3,0.0
26529,76634,6,33.333333333333336
26530,76635,2,0.0
26531,76636,2,0.0
26532,76637,2,0.0
26533,76638,2,0.0
26534,76639,1,0.0
26535,76640,3,0.0
26536,76641,1,0.0
26537,76642,4,25.0
26538,76643,3,0.0
26539,76645,8,25.0
26540,76648,4,25.0
26541,76649,2,100.0
26542,76650,2,50.0
26543,76651,2,0.0
26544,76652,1,100.0
26545,76653,3,66.66666666666667
26546,76654,1,0.0
26547,76655,6,0.0
26548,76656,3,33.333333333333336
26549,76657,4,0.0
26550,76660,1,100.0
26551,76661,3,100.0
26552,76664,6,33.333333333333336
26553,76665,4,50.0
26554,76666,1,0.0
26555,76667,8,37.5
26556,76670,3,0.0
26557,76671,2,50.0
26558,76673,3,33.333333333333336
26559,76676,1,100.0
26560,76678,1,0.0
26561,76679,2,0.0
26562,76680,1,100.0
26563,76681,2,0.0
26564,76682,3,33.333333333333336
26565,76685,1,0.0
26566,76686,1,0.0
26567,76687,3,66.66666666666667
26568,76689,5,0.0
26569,76690,1,100.0
26570,76691,5,0.0
26571,76692,5,40.0
26572,76693,3,33.333333333333336
26573,76701,2,0.0
26574,76704,3,66.66666666666667
26575,76705,11,27.272727272727273
26576,76706,11,9.090909090909092
26577,76707,8,87.5
26578,76708,11,45.45454545454545
26579,76710,11,45.45454545454545
26580,76711,3,66.66666666666667
26581,76712,9,11.11111111111111
26582,76798,1,0.0
26583,76801,13,30.76923076923077
26584,76802,3,0.0
26585,76820,1,0.0
26586,76821,3,0.0
26587,76823,4,0.0
26588,76824,1,0.0
26589,76825,4,25.0
26590,76827,1,0.0
26591,76828,1,0.0
26592,76831,1,0.0
26593,76832,1,0.0
26594,76834,3,0.0
26595,76836,1,0.0
26596,76837,1,0.0
26597,76841,2,50.0
26598,76842,3,0.0
26599,76844,4,25.0
26600,76845,1,0.0
26601,76848,1,100.0
26602,76849,2,50.0
26603,76852,1,0.0
26604,76853,3,33.333333333333336
26605,76854,2,50.0
26606,76856,2,50.0
26607,76857,3,0.0
26608,76858,3,0.0
26609,76859,1,100.0
26610,76861,2,0.0
26611,76862,1,0.0
26612,76864,2,50.0
26613,76865,2,0.0
26614,76866,1,0.0
26615,76869,2,0.0
26616,76870,1,0.0
26617,76871,2,0.0
26618,76872,3,0.0
26619,76873,1,0.0
26620,76874,1,0.0
26621,76875,2,0.0
26622,76877,2,50.0
26623,76878,2,0.0
26624,76882,3,0.0
26625,76884,1,0.0
26626,76885,1,0.0
26627,76887,1,0.0
26628,76888,1,0.0
26629,76890,3,0.0
26630,76901,10,10.0
26631,76903,14,21.428571428571427
26632,76904,14,0.0
26633,76905,5,20.0
26634,76908,1,0.0
26635,76930,1,0.0
26636,76932,2,0.0
26637,76933,5,0.0
26638,76934,1,0.0
26639,76935,3,0.0
26640,76936,1,0.0
26641,76937,1,0.0
26642,76939,2,0.0
26643,76940,1,0.0
26644,76941,1,0.0
26645,76943,2,0.0
26646,76945,3,0.0
26647,76949,1,0.0
26648,76950,3,33.333333333333336
26649,76951,1,0.0
26650,76953,1,0.0
26651,76955,1,0.0
26652,76957,1,0.0
26653,76958,1,0.0
26654,77002,11,27.272727272727273
26655,77003,7,57.142857142857146
26656,77004,13,30.76923076923077
26657,77005,9,0.0
26658,77006,10,0.0
26659,77007,10,0.0
26660,77008,12,8.333333333333334
26661,77009,10,50.0
26662,77010,1,0.0
26663,77011,6,100.0
26664,77012,6,100.0
26665,77013,5,80.0
26666,77014,6,83.33333333333333
26667,77015,16,81.25
26668,77016,9,100.0
26669,77017,14,85.71428571428571
26670,77018,12,41.666666666666664
26671,77019,8,12.5
26672,77020,9,88.88888888888889
26673,77021,10,70.0
26674,77022,12,100.0
26675,77023,9,100.0
26676,77024,17,5.882352941176471
26677,77025,14,7.142857142857143
26678,77026,10,100.0
26679,77027,9,0.0
26680,77028,9,100.0
26681,77029,13,92.3076923076923
26682,77030,7,0.0
26683,77031,6,66.66666666666667
26684,77032,9,100.0
26685,77033,10,100.0
26686,77034,14,57.142857142857146
26687,77035,18,50.0
26688,77036,15,100.0
26689,77037,11,90.9090909090909
26690,77038,10,90.0
26691,77039,8,100.0
26692,77040,14,50.0
26693,77041,7,28.571428571428573
26694,77042,12,66.66666666666667
26695,77043,6,33.333333333333336
26696,77044,4,50.0
26697,77045,8,75.0
26698,77046,2,0.0
26699,77047,5,60.0
26700,77048,4,75.0
26701,77049,9,55.55555555555556
26702,77050,3,100.0
26703,77051,8,87.5
26704,77053,10,80.0
26705,77054,7,28.571428571428573
26706,77055,19,68.42105263157895
26707,77056,9,22.22222222222222
26708,77057,15,46.666666666666664
26709,77058,9,33.333333333333336
26710,77059,5,0.0
26711,77060,12,100.0
26712,77061,8,100.0
26713,77062,8,12.5
26714,77063,13,61.53846153846154
26715,77064,9,22.22222222222222
26716,77065,11,18.181818181818183
26717,77066,8,50.0
26718,77067,9,100.0
26719,77068,5,60.0
26720,77069,5,0.0
26721,77070,13,15.384615384615385
26722,77071,7,71.42857142857143
26723,77072,14,100.0
26724,77073,7,100.0
26725,77074,17,94.11764705882354
26726,77075,8,62.5
26727,77076,7,100.0
26728,77077,15,33.333333333333336
26729,77078,5,100.0
26730,77079,10,20.0
26731,77080,12,83.33333333333333
26732,77081,13,92.3076923076923
26733,77082,13,61.53846153846154
26734,77083,12,50.0
26735,77084,16,25.0
26736,77085,5,100.0
26737,77086,11,100.0
26738,77087,10,100.0
26739,77088,13,76.92307692307692
26740,77089,8,37.5
26741,77090,10,90.0
26742,77091,16,81.25
26743,77092,12,58.333333333333336
26744,77093,15,100.0
26745,77094,4,50.0
26746,77095,12,8.333333333333334
26747,77096,13,38.46153846153846
26748,77098,9,0.0
26749,77099,14,92.85714285714286
26750,77201,1,0.0
26751,77301,7,57.142857142857146
26752,77302,7,28.571428571428573
26753,77303,5,60.0
26754,77304,8,0.0
26755,77306,5,60.0
26756,77316,4,0.0
26757,77318,4,50.0
26758,77320,8,25.0
26759,77326,1,0.0
26760,77327,6,83.33333333333333
26761,77328,6,50.0
26762,77331,4,100.0
26763,77334,1,0.0
26764,77335,2,50.0
26765,77336,2,0.0
26766,77338,10,50.0
26767,77339,8,0.0
26768,77340,7,14.285714285714286
26769,77342,1,0.0
26770,77345,5,0.0
26771,77346,7,0.0
26772,77350,2,50.0
26773,77351,9,55.55555555555556
26774,77354,8,12.5
26775,77355,4,0.0
26776,77356,7,14.285714285714286
26777,77357,8,37.5
26778,77358,4,50.0
26779,77359,2,100.0
26780,77360,3,33.333333333333336
26781,77362,3,33.333333333333336
26782,77363,3,66.66666666666667
26783,77364,1,100.0
26784,77365,5,20.0
26785,77367,2,0.0
26786,77368,2,50.0
26787,77369,2,100.0
26788,77371,4,75.0
26789,77372,4,25.0
26790,77373,8,37.5
26791,77374,1,100.0
26792,77375,10,10.0
26793,77376,1,100.0
26794,77377,6,16.666666666666668
26795,77378,4,50.0
26796,77379,13,0.0
26797,77380,6,33.333333333333336
26798,77381,9,11.11111111111111
26799,77382,3,0.0
26800,77384,3,0.0
26801,77385,5,0.0
26802,77386,4,0.0
26803,77388,8,0.0
26804,77389,5,0.0
26805,77396,9,33.333333333333336
26806,77401,5,0.0
26807,77406,7,14.285714285714286
26808,77407,3,0.0
26809,77412,1,100.0
26810,77414,10,60.0
26811,77415,3,33.333333333333336
26812,77417,2,50.0
26813,77418,4,25.0
26814,77419,1,0.0
26815,77420,1,0.0
26816,77422,6,33.333333333333336
26817,77423,4,50.0
26818,77426,3,0.0
26819,77428,1,100.0
26820,77429,17,0.0
26821,77430,2,0.0
26822,77432,1,100.0
26823,77433,9,0.0
26824,77434,2,50.0
26825,77435,4,75.0
26826,77436,1,0.0
26827,77437,6,66.66666666666667
26828,77440,1,0.0
26829,77441,3,33.333333333333336
26830,77442,1,100.0
26831,77443,1,0.0
26832,77444,3,0.0
26833,77445,4,75.0
26834,77446,2,50.0
26835,77447,6,0.0
26836,77448,1,0.0
26837,77449,11,0.0
26838,77450,14,0.0
26839,77451,1,100.0
26840,77453,1,0.0
26841,77454,1,0.0
26842,77455,3,33.333333333333336
26843,77456,1,0.0
26844,77457,1,100.0
26845,77458,1,0.0
26846,77459,12,0.0
26847,77460,1,100.0
26848,77461,4,0.0
26849,77464,1,100.0
26850,77465,4,25.0
26851,77466,1,100.0
26852,77467,1,100.0
26853,77468,1,100.0
26854,77469,11,36.36363636363637
26855,77470,2,50.0
26856,77471,11,54.54545454545455
26857,77473,1,0.0
26858,77474,4,25.0
26859,77475,2,50.0
26860,77476,2,0.0
26861,77477,11,27.272727272727273
26862,77478,10,10.0
26863,77479,14,0.0
26864,77480,4,25.0
26865,77481,1,0.0
26866,77482,2,50.0
26867,77483,1,100.0
26868,77484,7,57.142857142857146
26869,77485,5,20.0
26870,77486,5,0.0
26871,77488,8,50.0
26872,77489,13,46.15384615384615
26873,77493,8,0.0
26874,77494,10,0.0
26875,77498,7,14.285714285714286
26876,77502,12,75.00000000000001
26877,77503,10,90.0
26878,77504,11,63.63636363636363
26879,77505,12,25.0
26880,77506,11,100.0
26881,77507,3,33.333333333333336
26882,77510,5,0.0
26883,77511,16,12.5
26884,77514,3,33.333333333333336
26885,77515,9,11.11111111111111
26886,77517,3,0.0
26887,77518,3,33.333333333333336
26888,77519,1,100.0
26889,77520,15,46.666666666666664
26890,77521,11,54.54545454545455
26891,77523,2,0.0
26892,77530,5,60.0
26893,77531,8,12.5
26894,77532,6,16.666666666666668
26895,77533,1,0.0
26896,77534,3,0.0
26897,77535,6,16.666666666666668
26898,77536,7,14.285714285714286
26899,77538,2,50.0
26900,77539,12,33.333333333333336
26901,77541,7,57.142857142857146
26902,77545,4,0.0
26903,77546,12,0.0
26904,77547,3,100.0
26905,77550,16,68.75
26906,77551,11,54.54545454545455
26907,77554,7,28.571428571428573
26908,77560,2,50.0
26909,77561,1,0.0
26910,77562,3,66.66666666666667
26911,77563,6,16.666666666666668
26912,77564,4,50.0
26913,77565,4,0.0
26914,77566,10,10.0
26915,77568,7,57.142857142857146
26916,77571,11,9.090909090909092
26917,77573,12,0.0
26918,77575,7,42.857142857142854
26919,77577,3,0.0
26920,77578,6,0.0
26921,77580,1,0.0
26922,77581,10,0.0
26923,77583,7,0.0
26924,77584,9,0.0
26925,77585,2,50.0
26926,77586,4,0.0
26927,77587,5,80.0
26928,77590,8,50.0
26929,77591,4,50.0
26930,77597,2,0.0
26931,77598,8,12.5
26932,77611,3,33.333333333333336
26933,77612,4,75.0
26934,77613,1,0.0
26935,77614,1,100.0
26936,77615,1,0.0
26937,77616,1,100.0
26938,77617,1,0.0
26939,77619,6,33.333333333333336
26940,77622,3,0.0
26941,77623,1,0.0
26942,77624,2,50.0
26943,77625,6,16.666666666666668
26944,77627,9,22.22222222222222
26945,77629,2,0.0
26946,77630,12,41.666666666666664
26947,77632,7,28.571428571428573
26948,77640,13,84.61538461538461
26949,77642,14,85.71428571428571
26950,77650,1,0.0
26951,77651,6,16.666666666666668
26952,77655,1,0.0
26953,77656,5,20.0
26954,77657,5,0.0
26955,77659,3,33.333333333333336
26956,77660,1,100.0
26957,77661,1,0.0
26958,77662,8,12.5
26959,77663,2,0.0
26960,77664,3,33.333333333333336
26961,77665,5,20.0
26962,77701,7,85.71428571428571
26963,77702,2,50.0
26964,77703,6,83.33333333333333
26965,77705,20,40.0
26966,77706,9,11.11111111111111
26967,77707,6,33.333333333333336
26968,77708,5,80.0
26969,77713,5,20.0
26970,77801,5,40.0
26971,77802,10,10.0
26972,77803,9,44.44444444444444
26973,77807,5,40.0
26974,77808,5,0.0
26975,77830,3,66.66666666666667
26976,77831,4,25.0
26977,77833,8,0.0
26978,77835,3,0.0
26979,77836,6,0.0
26980,77837,2,100.0
26981,77840,15,0.0
26982,77845,18,0.0
26983,77853,1,0.0
26984,77855,1,0.0
26985,77856,5,60.0
26986,77857,1,0.0
26987,77859,3,33.333333333333336
26988,77861,1,0.0
26989,77864,3,33.333333333333336
26990,77865,1,0.0
26991,77867,1,0.0
26992,77868,9,55.55555555555556
26993,77871,4,50.0
26994,77872,2,50.0
26995,77873,4,25.0
26996,77876,1,100.0
26997,77878,1,0.0
26998,77879,3,0.0
26999,77880,1,0.0
27000,77901,16,50.0
27001,77904,10,10.0
27002,77905,7,28.571428571428573
27003,77950,2,0.0
27004,77951,1,100.0
27005,77954,6,33.333333333333336
27006,77957,2,50.0
27007,77960,1,0.0
27008,77961,1,0.0
27009,77962,3,33.333333333333336
27010,77963,2,0.0
27011,77964,6,16.666666666666668
27012,77968,3,0.0
27013,77969,1,0.0
27014,77970,1,0.0
27015,77971,1,0.0
27016,77973,1,0.0
27017,77974,2,0.0
27018,77975,2,0.0
27019,77976,1,0.0
27020,77977,2,50.0
27021,77978,1,0.0
27022,77979,7,28.571428571428573
27023,77982,1,100.0
27024,77983,1,100.0
27025,77984,5,20.0
27026,77987,1,0.0
27027,77988,1,0.0
27028,77990,2,50.0
27029,77991,1,0.0
27030,77993,1,0.0
27031,77994,2,50.0
27032,77995,7,14.285714285714286
27033,78001,1,100.0
27034,78002,3,66.66666666666667
27035,78003,6,0.0
27036,78004,2,0.0
27037,78005,4,100.0
27038,78006,10,0.0
27039,78007,1,0.0
27040,78008,3,33.333333333333336
27041,78009,2,0.0
27042,78010,3,33.333333333333336
27043,78011,2,100.0
27044,78012,1,100.0
27045,78013,4,25.0
27046,78014,2,100.0
27047,78015,3,0.0
27048,78016,5,0.0
27049,78017,4,100.0
27050,78019,2,100.0
27051,78021,2,50.0
27052,78022,4,25.0
27053,78023,9,0.0
27054,78024,3,33.333333333333336
27055,78025,2,0.0
27056,78026,3,66.66666666666667
27057,78027,1,0.0
27058,78028,11,9.090909090909092
27059,78029,1,0.0
27060,78039,2,0.0
27061,78040,15,100.0
27062,78041,16,81.25
27063,78043,17,94.11764705882354
27064,78044,1,100.0
27065,78045,10,50.0
27066,78046,15,100.0
27067,78050,2,50.0
27068,78052,5,40.0
27069,78055,2,0.0
27070,78056,2,0.0
27071,78057,3,66.66666666666667
27072,78058,4,25.0
27073,78059,3,0.0
27074,78060,1,0.0
27075,78061,2,100.0
27076,78063,4,0.0
27077,78064,7,57.142857142857146
27078,78065,7,85.71428571428571
27079,78066,1,0.0
27080,78067,1,100.0
27081,78069,5,80.0
27082,78070,8,12.5
27083,78071,2,0.0
27084,78072,1,0.0
27085,78073,6,83.33333333333333
27086,78075,2,0.0
27087,78076,3,100.0
27088,78101,5,0.0
27089,78102,9,44.44444444444444
27090,78104,2,50.0
27091,78107,1,0.0
27092,78108,9,0.0
27093,78109,14,0.0
27094,78112,3,66.66666666666667
27095,78113,4,0.0
27096,78114,9,11.11111111111111
27097,78116,1,0.0
27098,78117,2,50.0
27099,78118,5,40.0
27100,78119,4,25.0
27101,78121,6,0.0
27102,78122,1,100.0
27103,78123,3,0.0
27104,78124,5,0.0
27105,78125,1,0.0
27106,78130,18,5.555555555555555
27107,78132,10,0.0
27108,78133,7,14.285714285714286
27109,78140,4,25.0
27110,78141,3,33.333333333333336
27111,78142,1,0.0
27112,78143,1,0.0
27113,78144,1,0.0
27114,78145,1,0.0
27115,78146,1,0.0
27116,78147,1,0.0
27117,78148,6,0.0
27118,78150,1,0.0
27119,78151,2,50.0
27120,78152,2,0.0
27121,78154,15,0.0
27122,78155,13,23.076923076923077
27123,78159,1,0.0
27124,78160,2,0.0
27125,78161,1,0.0
27126,78162,1,0.0
27127,78163,4,0.0
27128,78164,5,20.0
27129,78201,19,89.47368421052632
27130,78202,3,100.0
27131,78203,7,100.0
27132,78204,6,66.66666666666667
27133,78205,5,60.0
27134,78207,17,94.11764705882354
27135,78208,2,100.0
27136,78209,12,25.0
27137,78210,17,94.11764705882354
27138,78211,8,100.0
27139,78212,17,52.94117647058823
27140,78213,12,50.0
27141,78214,8,87.5
27142,78215,5,40.0
27143,78216,19,21.05263157894737
27144,78217,10,50.0
27145,78218,9,77.77777777777777
27146,78219,10,60.0
27147,78220,10,80.0
27148,78221,15,93.33333333333333
27149,78222,7,57.142857142857146
27150,78223,20,70.0
27151,78224,7,85.71428571428571
27152,78225,6,100.0
27153,78226,5,60.0
27154,78227,15,66.66666666666667
27155,78228,21,76.19047619047619
27156,78229,11,54.54545454545455
27157,78230,15,20.0
27158,78231,5,0.0
27159,78232,9,0.0
27160,78233,12,33.333333333333336
27161,78234,1,0.0
27162,78235,1,100.0
27163,78236,3,66.66666666666667
27164,78237,13,92.3076923076923
27165,78238,9,44.44444444444444
27166,78239,8,50.0
27167,78240,15,20.0
27168,78242,7,71.42857142857143
27169,78243,1,0.0
27170,78244,9,11.11111111111111
27171,78245,12,8.333333333333334
27172,78247,19,10.526315789473685
27173,78248,3,0.0
27174,78249,15,0.0
27175,78250,14,0.0
27176,78251,12,8.333333333333334
27177,78252,5,60.0
27178,78253,8,0.0
27179,78254,10,0.0
27180,78255,5,0.0
27181,78256,2,0.0
27182,78257,3,0.0
27183,78258,12,0.0
27184,78259,6,0.0
27185,78260,9,0.0
27186,78261,3,0.0
27187,78263,2,0.0
27188,78264,3,100.0
27189,78266,5,0.0
27190,78330,2,50.0
27191,78332,7,71.42857142857143
27192,78335,1,0.0
27193,78336,6,50.0
27194,78338,1,100.0
27195,78339,2,50.0
27196,78340,1,0.0
27197,78341,2,100.0
27198,78342,1,100.0
27199,78343,4,50.0
27200,78344,2,100.0
27201,78349,1,100.0
27202,78351,2,100.0
27203,78352,1,0.0
27204,78353,1,100.0
27205,78355,4,75.0
27206,78357,3,100.0
27207,78358,1,0.0
27208,78359,1,100.0
27209,78361,4,100.0
27210,78362,3,33.333333333333336
27211,78363,5,80.0
27212,78368,5,40.0
27213,78369,1,100.0
27214,78370,2,50.0
27215,78371,2,100.0
27216,78372,2,0.0
27217,78373,2,0.0
27218,78374,5,0.0
27219,78375,1,0.0
27220,78376,1,100.0
27221,78377,2,0.0
27222,78379,1,100.0
27223,78380,8,50.0
27224,78382,5,60.0
27225,78383,4,0.0
27226,78384,4,100.0
27227,78385,1,100.0
27228,78387,6,50.0
27229,78389,2,50.0
27230,78390,6,66.66666666666667
27231,78391,1,100.0
27232,78393,1,0.0
27233,78401,5,100.0
27234,78402,1,100.0
27235,78404,8,62.5
27236,78405,8,100.0
27237,78406,4,25.0
27238,78407,5,100.0
27239,78408,6,100.0
27240,78409,4,75.0
27241,78410,7,14.285714285714286
27242,78411,10,50.0
27243,78412,11,54.54545454545455
27244,78413,12,8.333333333333334
27245,78414,10,10.0
27246,78415,14,64.28571428571429
27247,78416,5,80.0
27248,78417,4,50.0
27249,78418,8,37.5
27250,78419,1,0.0
27251,78501,13,84.61538461538461
27252,78503,6,83.33333333333333
27253,78504,11,54.54545454545455
27254,78516,11,100.0
27255,78520,17,94.11764705882354
27256,78521,29,93.10344827586208
27257,78526,9,77.77777777777777
27258,78535,3,100.0
27259,78536,1,100.0
27260,78537,14,100.0
27261,78538,6,100.0
27262,78539,9,44.44444444444444
27263,78541,10,90.0
27264,78542,14,92.85714285714286
27265,78543,3,100.0
27266,78545,2,100.0
27267,78548,1,100.0
27268,78549,2,100.0
27269,78550,18,83.33333333333333
27270,78552,12,83.33333333333333
27271,78557,2,100.0
27272,78558,3,100.0
27273,78559,4,100.0
27274,78560,4,100.0
27275,78561,1,100.0
27276,78562,1,100.0
27277,78563,1,100.0
27278,78564,1,100.0
27279,78565,1,100.0
27280,78566,6,100.0
27281,78567,1,100.0
27282,78569,6,100.0
27283,78570,10,100.0
27284,78572,19,84.21052631578948
27285,78573,6,100.0
27286,78574,14,85.71428571428571
27287,78575,4,50.0
27288,78576,4,100.0
27289,78577,10,100.0
27290,78578,4,75.0
27291,78579,1,100.0
27292,78580,5,100.0
27293,78582,12,100.0
27294,78583,2,100.0
27295,78584,5,100.0
27296,78585,1,100.0
27297,78586,13,84.61538461538461
27298,78588,1,100.0
27299,78589,9,88.88888888888889
27300,78590,1,100.0
27301,78591,2,100.0
27302,78592,1,100.0
27303,78593,3,100.0
27304,78594,1,100.0
27305,78595,1,100.0
27306,78596,15,100.0
27307,78597,1,0.0
27308,78598,1,100.0
27309,78602,7,42.857142857142854
27310,78605,3,0.0
27311,78606,4,0.0
27312,78607,2,0.0
27313,78608,1,0.0
27314,78609,2,0.0
27315,78610,8,37.5
27316,78611,5,0.0
27317,78612,4,50.0
27318,78613,17,0.0
27319,78614,2,50.0
27320,78615,4,0.0
27321,78616,4,50.0
27322,78617,8,62.5
27323,78618,3,0.0
27324,78619,4,0.0
27325,78620,6,0.0
27326,78621,9,11.11111111111111
27327,78622,1,100.0
27328,78623,3,0.0
27329,78624,6,0.0
27330,78626,12,8.333333333333334
27331,78628,11,9.090909090909092
27332,78629,7,71.42857142857143
27333,78631,3,0.0
27334,78632,3,33.333333333333336
27335,78633,8,0.0
27336,78634,8,0.0
27337,78635,1,0.0
27338,78636,2,0.0
27339,78638,3,0.0
27340,78639,7,28.571428571428573
27341,78640,8,25.0
27342,78641,18,0.0
27343,78642,5,0.0
27344,78643,4,25.0
27345,78644,7,28.571428571428573
27346,78645,3,0.0
27347,78648,7,42.857142857142854
27348,78650,4,25.0
27349,78652,4,0.0
27350,78653,8,0.0
27351,78654,7,14.285714285714286
27352,78655,3,66.66666666666667
27353,78656,4,50.0
27354,78657,3,0.0
27355,78659,5,20.0
27356,78660,12,0.0
27357,78661,2,50.0
27358,78662,5,40.0
27359,78663,3,0.0
27360,78664,13,7.6923076923076925
27361,78665,9,0.0
27362,78666,17,23.529411764705884
27363,78669,4,0.0
27364,78670,1,0.0
27365,78671,2,0.0
27366,78672,1,0.0
27367,78675,1,0.0
27368,78676,5,0.0
27369,78677,2,50.0
27370,78681,13,0.0
27371,78701,4,0.0
27372,78702,10,30.0
27373,78703,9,11.11111111111111
27374,78704,14,7.142857142857143
27375,78705,8,0.0
27376,78712,2,0.0
27377,78717,8,0.0
27378,78719,4,25.0
27379,78721,3,66.66666666666667
27380,78722,4,0.0
27381,78723,11,45.45454545454545
27382,78724,8,25.0
27383,78725,3,66.66666666666667
27384,78726,3,0.0
27385,78727,10,0.0
27386,78728,6,16.666666666666668
27387,78729,7,0.0
27388,78730,3,0.0
27389,78731,9,0.0
27390,78732,2,0.0
27391,78733,4,0.0
27392,78734,6,0.0
27393,78735,8,0.0
27394,78736,2,0.0
27395,78737,6,0.0
27396,78738,6,0.0
27397,78739,4,0.0
27398,78741,13,53.84615384615385
27399,78742,2,50.0
27400,78744,13,46.15384615384615
27401,78745,16,12.5
27402,78746,8,0.0
27403,78747,6,33.333333333333336
27404,78748,10,0.0
27405,78749,7,0.0
27406,78750,10,0.0
27407,78751,7,14.285714285714286
27408,78752,7,57.142857142857146
27409,78753,16,50.0
27410,78754,7,28.571428571428573
27411,78756,6,0.0
27412,78757,6,16.666666666666668
27413,78758,15,33.333333333333336
27414,78759,19,0.0
27415,78801,5,100.0
27416,78802,1,100.0
27417,78827,2,100.0
27418,78828,2,100.0
27419,78829,2,100.0
27420,78830,1,100.0
27421,78832,1,100.0
27422,78833,3,100.0
27423,78834,2,100.0
27424,78836,1,100.0
27425,78837,1,0.0
27426,78838,2,100.0
27427,78839,5,100.0
27428,78840,10,60.0
27429,78843,1,0.0
27430,78850,1,0.0
27431,78851,1,0.0
27432,78852,9,100.0
27433,78860,1,100.0
27434,78861,6,0.0
27435,78870,2,100.0
27436,78871,1,0.0
27437,78872,3,100.0
27438,78873,1,100.0
27439,78877,1,100.0
27440,78879,2,100.0
27441,78880,2,100.0
27442,78881,2,100.0
27443,78883,2,0.0
27444,78884,3,33.333333333333336
27445,78885,2,50.0
27446,78886,3,33.333333333333336
27447,78931,1,0.0
27448,78932,2,0.0
27449,78933,4,25.0
27450,78934,4,25.0
27451,78935,3,33.333333333333336
27452,78938,2,0.0
27453,78940,5,0.0
27454,78941,3,33.333333333333336
27455,78942,6,16.666666666666668
27456,78943,1,0.0
27457,78944,1,0.0
27458,78945,8,0.0
27459,78946,4,0.0
27460,78947,2,0.0
27461,78948,1,0.0
27462,78949,2,0.0
27463,78950,2,0.0
27464,78951,1,0.0
27465,78953,3,0.0
27466,78954,3,0.0
27467,78956,5,0.0
27468,78957,6,0.0
27469,78959,4,25.0
27470,78962,3,0.0
27471,78963,1,0.0
27472,79001,2,0.0
27473,79003,1,0.0
27474,79005,2,0.0
27475,79007,7,42.857142857142854
27476,79009,2,50.0
27477,79010,2,0.0
27478,79011,2,0.0
27479,79012,2,0.0
27480,79013,1,100.0
27481,79014,3,0.0
27482,79015,5,0.0
27483,79016,1,0.0
27484,79018,3,33.333333333333336
27485,79019,1,0.0
27486,79021,2,0.0
27487,79022,3,33.333333333333336
27488,79024,1,0.0
27489,79025,1,0.0
27490,79027,3,66.66666666666667
27491,79029,4,75.0
27492,79031,3,66.66666666666667
27493,79032,1,0.0
27494,79033,1,0.0
27495,79034,2,0.0
27496,79035,3,33.333333333333336
27497,79036,4,25.0
27498,79039,4,0.0
27499,79040,3,33.333333333333336
27500,79041,5,20.0
27501,79042,4,0.0
27502,79043,2,100.0
27503,79044,1,0.0
27504,79045,6,50.0
27505,79046,1,0.0
27506,79051,1,0.0
27507,79052,3,66.66666666666667
27508,79053,1,0.0
27509,79054,1,0.0
27510,79056,1,0.0
27511,79057,3,33.333333333333336
27512,79058,2,50.0
27513,79059,2,0.0
27514,79061,1,0.0
27515,79062,3,33.333333333333336
27516,79063,2,50.0
27517,79064,5,40.0
27518,79065,8,62.5
27519,79068,2,0.0
27520,79070,3,66.66666666666667
27521,79072,9,44.44444444444444
27522,79078,2,0.0
27523,79079,3,66.66666666666667
27524,79080,3,0.0
27525,79081,4,25.0
27526,79082,2,50.0
27527,79083,2,50.0
27528,79084,1,0.0
27529,79085,1,0.0
27530,79086,3,66.66666666666667
27531,79087,1,0.0
27532,79088,5,80.0
27533,79091,1,0.0
27534,79092,2,0.0
27535,79093,1,0.0
27536,79094,1,0.0
27537,79095,1,100.0
27538,79096,1,0.0
