"GEO_ID","P001001","NAME"
"8600000US93550","74929","ZCTA5 93550"
"8600000US93551","50798","ZCTA5 93551"
"8600000US93552","38158","ZCTA5 93552"
"8600000US93553","2138","ZCTA5 93553"
"8600000US93554","72","ZCTA5 93554"
"8600000US93555","32560","ZCTA5 93555"
"8600000US93558","125","ZCTA5 93558"
"8600000US93560","18910","ZCTA5 93560"
"8600000US93561","34630","ZCTA5 93561"
"8600000US93562","1818","ZCTA5 93562"
"8600000US93563","388","ZCTA5 93563"
"8600000US93591","7285","ZCTA5 93591"
"8600000US93592","64","ZCTA5 93592"
"8600000US93601","1909","ZCTA5 93601"
"8600000US93602","3862","ZCTA5 93602"
"8600000US93603","222","ZCTA5 93603"
"8600000US93604","674","ZCTA5 93604"
"8600000US93605","175","ZCTA5 93605"
"8600000US93606","1217","ZCTA5 93606"
"8600000US93608","1114","ZCTA5 93608"
"8600000US93609","5640","ZCTA5 93609"
"8600000US93610","23833","ZCTA5 93610"
"8600000US93611","45614","ZCTA5 93611"
"8600000US93612","35351","ZCTA5 93612"
"8600000US93614","11661","ZCTA5 93614"
"8600000US93615","6042","ZCTA5 93615"
"8600000US93616","2627","ZCTA5 93616"
"8600000US93618","28262","ZCTA5 93618"
"8600000US93619","28965","ZCTA5 93619"
"8600000US93620","9591","ZCTA5 93620"
"8600000US93621","464","ZCTA5 93621"
"8600000US93622","9581","ZCTA5 93622"
"8600000US93623","69","ZCTA5 93623"
"8600000US93624","1134","ZCTA5 93624"
"8600000US93625","7313","ZCTA5 93625"
"8600000US93626","1359","ZCTA5 93626"
"8600000US93627","123","ZCTA5 93627"
"8600000US93628","327","ZCTA5 93628"
"8600000US93630","19162","ZCTA5 93630"
"8600000US93631","15941","ZCTA5 93631"
"8600000US93633","25","ZCTA5 93633"
"8600000US93634","33","ZCTA5 93634"
"8600000US93635","38776","ZCTA5 93635"
"8600000US93636","11908","ZCTA5 93636"
"8600000US93637","37743","ZCTA5 93637"
"8600000US93638","49068","ZCTA5 93638"
"8600000US93640","11880","ZCTA5 93640"
"8600000US93641","595","ZCTA5 93641"
"8600000US93643","3171","ZCTA5 93643"
"8600000US93644","8637","ZCTA5 93644"
"8600000US93645","318","ZCTA5 93645"
"8600000US93646","10557","ZCTA5 93646"
"8600000US93647","11874","ZCTA5 93647"
"8600000US93648","15719","ZCTA5 93648"
"8600000US93650","4055","ZCTA5 93650"
"8600000US93651","1674","ZCTA5 93651"
"8600000US93652","415","ZCTA5 93652"
"8600000US93653","1229","ZCTA5 93653"
"8600000US93654","29776","ZCTA5 93654"
"8600000US93656","6313","ZCTA5 93656"
"8600000US93657","34999","ZCTA5 93657"
"8600000US93660","4675","ZCTA5 93660"
"8600000US93662","30237","ZCTA5 93662"
"8600000US93664","585","ZCTA5 93664"
"8600000US93665","472","ZCTA5 93665"
"8600000US93666","692","ZCTA5 93666"
"8600000US93667","2604","ZCTA5 93667"
"8600000US93668","1118","ZCTA5 93668"
"8600000US93669","295","ZCTA5 93669"
"8600000US93673","713","ZCTA5 93673"
"8600000US93675","3721","ZCTA5 93675"
"8600000US93701","12529","ZCTA5 93701"
"8600000US93702","48607","ZCTA5 93702"
"8600000US93703","31868","ZCTA5 93703"
"8600000US93704","27156","ZCTA5 93704"
"8600000US93705","36703","ZCTA5 93705"
"8600000US93706","41087","ZCTA5 93706"
"8600000US93710","30202","ZCTA5 93710"
"8600000US93711","36731","ZCTA5 93711"
"8600000US93720","45191","ZCTA5 93720"
"8600000US93721","6959","ZCTA5 93721"
"8600000US93722","76448","ZCTA5 93722"
"8600000US93723","9547","ZCTA5 93723"
"8600000US93725","24979","ZCTA5 93725"
"8600000US93726","40705","ZCTA5 93726"
"8600000US93727","71820","ZCTA5 93727"
"8600000US93728","15743","ZCTA5 93728"
"8600000US93730","9941","ZCTA5 93730"
"8600000US93901","26863","ZCTA5 93901"
"8600000US93905","61087","ZCTA5 93905"
"8600000US93906","59461","ZCTA5 93906"
"8600000US93907","21726","ZCTA5 93907"
"8600000US93908","13043","ZCTA5 93908"
"8600000US93920","1369","ZCTA5 93920"
"8600000US93921","3281","ZCTA5 93921"
"8600000US93923","12073","ZCTA5 93923"
"8600000US93924","6279","ZCTA5 93924"
"8600000US93925","1671","ZCTA5 93925"
"8600000US93926","8726","ZCTA5 93926"
"8600000US93927","17547","ZCTA5 93927"
"8600000US93928","506","ZCTA5 93928"
"8600000US93930","15866","ZCTA5 93930"
"8600000US93932","592","ZCTA5 93932"
"8600000US93933","22406","ZCTA5 93933"
"8600000US93940","31615","ZCTA5 93940"
"8600000US93943","6","ZCTA5 93943"
"8600000US93950","15046","ZCTA5 93950"
"8600000US93953","4509","ZCTA5 93953"
"8600000US93954","302","ZCTA5 93954"
"8600000US93955","33359","ZCTA5 93955"
"8600000US93960","27080","ZCTA5 93960"
"8600000US93962","673","ZCTA5 93962"
"8600000US94002","25992","ZCTA5 94002"
"8600000US94005","4282","ZCTA5 94005"
"8600000US94010","40737","ZCTA5 94010"
"8600000US94014","47014","ZCTA5 94014"
"8600000US94015","60927","ZCTA5 94015"
"8600000US94019","18424","ZCTA5 94019"
"8600000US94020","1559","ZCTA5 94020"
"8600000US94021","192","ZCTA5 94021"
"8600000US94022","18500","ZCTA5 94022"
"8600000US94024","22385","ZCTA5 94024"
"8600000US94025","40526","ZCTA5 94025"
"8600000US94027","7089","ZCTA5 94027"
"8600000US94028","6534","ZCTA5 94028"
"8600000US94030","21536","ZCTA5 94030"
"8600000US94037","2913","ZCTA5 94037"
"8600000US94038","3040","ZCTA5 94038"
"8600000US94040","32996","ZCTA5 94040"
"8600000US94041","13292","ZCTA5 94041"
"8600000US94043","28358","ZCTA5 94043"
"8600000US94044","37296","ZCTA5 94044"
"8600000US94060","1554","ZCTA5 94060"
"8600000US94061","36245","ZCTA5 94061"
"8600000US94062","25876","ZCTA5 94062"
"8600000US94063","30949","ZCTA5 94063"
"8600000US94065","11359","ZCTA5 94065"
"8600000US94066","41130","ZCTA5 94066"
"8600000US94070","29166","ZCTA5 94070"
"8600000US94074","214","ZCTA5 94074"
"8600000US94080","63975","ZCTA5 94080"
"8600000US94085","21247","ZCTA5 94085"
"8600000US94086","45697","ZCTA5 94086"
"8600000US94087","54293","ZCTA5 94087"
"8600000US94089","19245","ZCTA5 94089"
"8600000US94102","31176","ZCTA5 94102"
"8600000US94103","27170","ZCTA5 94103"
"8600000US94104","406","ZCTA5 94104"
"8600000US94105","5846","ZCTA5 94105"
"8600000US94107","26599","ZCTA5 94107"
"8600000US94108","13768","ZCTA5 94108"
"8600000US94109","55984","ZCTA5 94109"
"8600000US94110","69333","ZCTA5 94110"
"8600000US94111","3713","ZCTA5 94111"
"8600000US94112","79407","ZCTA5 94112"
"8600000US94114","31124","ZCTA5 94114"
"8600000US94115","33021","ZCTA5 94115"
"8600000US94116","43698","ZCTA5 94116"
"8600000US94117","39169","ZCTA5 94117"
"8600000US94118","38319","ZCTA5 94118"
"8600000US94121","41203","ZCTA5 94121"
"8600000US94122","56023","ZCTA5 94122"
"8600000US94123","23088","ZCTA5 94123"
"8600000US94124","33996","ZCTA5 94124"
"8600000US94127","19289","ZCTA5 94127"
"8600000US94128","69","ZCTA5 94128"
"8600000US94129","3183","ZCTA5 94129"
"8600000US94130","2880","ZCTA5 94130"
"8600000US94131","26881","ZCTA5 94131"
"8600000US94132","28129","ZCTA5 94132"
"8600000US94133","26237","ZCTA5 94133"
"8600000US94134","40798","ZCTA5 94134"
"8600000US94158","4792","ZCTA5 94158"
"8600000US94301","16995","ZCTA5 94301"
"8600000US94303","45467","ZCTA5 94303"
"8600000US94304","3627","ZCTA5 94304"
"8600000US94305","13862","ZCTA5 94305"
"8600000US94306","26469","ZCTA5 94306"
"8600000US94401","34429","ZCTA5 94401"
"8600000US94402","23981","ZCTA5 94402"
"8600000US94403","39642","ZCTA5 94403"
"8600000US94404","33749","ZCTA5 94404"
"8600000US94501","60212","ZCTA5 94501"
"8600000US94502","13600","ZCTA5 94502"
"8600000US94503","19681","ZCTA5 94503"
"8600000US94505","13403","ZCTA5 94505"
"8600000US94506","22452","ZCTA5 94506"
"8600000US94507","14889","ZCTA5 94507"
"8600000US94508","3661","ZCTA5 94508"
"8600000US94509","62439","ZCTA5 94509"
"8600000US94510","27088","ZCTA5 94510"
"8600000US94511","2137","ZCTA5 94511"
"8600000US94512","108","ZCTA5 94512"
"8600000US94513","54605","ZCTA5 94513"
"8600000US94514","1360","ZCTA5 94514"
"8600000US94515","7050","ZCTA5 94515"
"8600000US94516","211","ZCTA5 94516"
"8600000US94517","12385","ZCTA5 94517"
"8600000US94518","26778","ZCTA5 94518"
"8600000US94519","18453","ZCTA5 94519"
"8600000US94520","37208","ZCTA5 94520"
"8600000US94521","41249","ZCTA5 94521"
"8600000US94523","33569","ZCTA5 94523"
"8600000US94525","3127","ZCTA5 94525"
"8600000US94526","31102","ZCTA5 94526"
"8600000US94528","964","ZCTA5 94528"
"8600000US94530","23877","ZCTA5 94530"
"8600000US94531","40290","ZCTA5 94531"
"8600000US94533","69277","ZCTA5 94533"
"8600000US94534","36416","ZCTA5 94534"
"8600000US94535","3793","ZCTA5 94535"
"8600000US94536","68790","ZCTA5 94536"
"8600000US94538","61148","ZCTA5 94538"
"8600000US94539","50031","ZCTA5 94539"
"8600000US94541","61635","ZCTA5 94541"
"8600000US94542","12717","ZCTA5 94542"
"8600000US94544","73026","ZCTA5 94544"
"8600000US94545","29707","ZCTA5 94545"
"8600000US94546","42209","ZCTA5 94546"
"8600000US94547","24092","ZCTA5 94547"
"8600000US94548","412","ZCTA5 94548"
"8600000US94549","26864","ZCTA5 94549"
"8600000US94550","46896","ZCTA5 94550"
"8600000US94551","36867","ZCTA5 94551"
"8600000US94552","14454","ZCTA5 94552"
"8600000US94553","47065","ZCTA5 94553"
"8600000US94555","34143","ZCTA5 94555"
"8600000US94556","15229","ZCTA5 94556"
"8600000US94558","66830","ZCTA5 94558"
"8600000US94559","27184","ZCTA5 94559"
"8600000US94560","42573","ZCTA5 94560"
"8600000US94561","36515","ZCTA5 94561"
"8600000US94563","17672","ZCTA5 94563"
"8600000US94564","18287","ZCTA5 94564"
"8600000US94565","84641","ZCTA5 94565"
"8600000US94566","40884","ZCTA5 94566"
"8600000US94567","623","ZCTA5 94567"
"8600000US94568","46016","ZCTA5 94568"
"8600000US94569","198","ZCTA5 94569"
"8600000US94571","7911","ZCTA5 94571"
"8600000US94572","8684","ZCTA5 94572"
"8600000US94573","94","ZCTA5 94573"
"8600000US94574","8742","ZCTA5 94574"
"8600000US94575","974","ZCTA5 94575"
"8600000US94576","164","ZCTA5 94576"
"8600000US94577","45560","ZCTA5 94577"
"8600000US94578","38558","ZCTA5 94578"
"8600000US94579","20571","ZCTA5 94579"
"8600000US94580","27152","ZCTA5 94580"
"8600000US94582","38537","ZCTA5 94582"
"8600000US94583","34859","ZCTA5 94583"
"8600000US94585","28263","ZCTA5 94585"
"8600000US94586","925","ZCTA5 94586"
"8600000US94587","69516","ZCTA5 94587"
"8600000US94588","30842","ZCTA5 94588"
"8600000US94589","29876","ZCTA5 94589"
"8600000US94590","35420","ZCTA5 94590"
"8600000US94591","53042","ZCTA5 94591"
"8600000US94592","742","ZCTA5 94592"
"8600000US94595","16425","ZCTA5 94595"
"8600000US94596","20037","ZCTA5 94596"
"8600000US94597","20277","ZCTA5 94597"
"8600000US94598","25818","ZCTA5 94598"
"8600000US94599","3021","ZCTA5 94599"
"8600000US94601","50294","ZCTA5 94601"
"8600000US94602","28329","ZCTA5 94602"
"8600000US94603","31403","ZCTA5 94603"
"8600000US94605","39016","ZCTA5 94605"
"8600000US94606","36672","ZCTA5 94606"
"8600000US94607","24978","ZCTA5 94607"
"8600000US94608","28019","ZCTA5 94608"
"8600000US94609","20596","ZCTA5 94609"
"8600000US94610","29287","ZCTA5 94610"
"8600000US94611","36565","ZCTA5 94611"
"8600000US94612","14389","ZCTA5 94612"
"8600000US94613","715","ZCTA5 94613"
"8600000US94618","16046","ZCTA5 94618"
"8600000US94619","23299","ZCTA5 94619"
"8600000US94621","29870","ZCTA5 94621"
"8600000US94702","15979","ZCTA5 94702"
"8600000US94703","19846","ZCTA5 94703"
"8600000US94704","25592","ZCTA5 94704"
"8600000US94705","12762","ZCTA5 94705"
"8600000US94706","19615","ZCTA5 94706"
"8600000US94707","11710","ZCTA5 94707"
"8600000US94708","10985","ZCTA5 94708"
"8600000US94709","11806","ZCTA5 94709"
"8600000US94710","6948","ZCTA5 94710"
"8600000US94720","2964","ZCTA5 94720"
"8600000US94801","29395","ZCTA5 94801"
"8600000US94803","24904","ZCTA5 94803"
"8600000US94804","38559","ZCTA5 94804"
"8600000US94805","13648","ZCTA5 94805"
"8600000US94806","59861","ZCTA5 94806"
"8600000US94850","0","ZCTA5 94850"
"8600000US94901","41157","ZCTA5 94901"
"8600000US94903","29040","ZCTA5 94903"
"8600000US94904","11995","ZCTA5 94904"
"8600000US94920","12474","ZCTA5 94920"
"8600000US94922","425","ZCTA5 94922"
"8600000US94923","1411","ZCTA5 94923"
"8600000US94924","1638","ZCTA5 94924"
"8600000US94925","9253","ZCTA5 94925"
"8600000US94928","43170","ZCTA5 94928"
"8600000US94929","264","ZCTA5 94929"
"8600000US94930","8500","ZCTA5 94930"
"8600000US94931","8470","ZCTA5 94931"
"8600000US94933","865","ZCTA5 94933"
"8600000US94937","837","ZCTA5 94937"
"8600000US94938","812","ZCTA5 94938"
"8600000US94939","6859","ZCTA5 94939"
"8600000US94940","268","ZCTA5 94940"
"8600000US94941","30496","ZCTA5 94941"
"8600000US94945","17167","ZCTA5 94945"
"8600000US94946","699","ZCTA5 94946"
"8600000US94947","24283","ZCTA5 94947"
"8600000US94949","17202","ZCTA5 94949"
"8600000US94950","89","ZCTA5 94950"
"8600000US94951","4124","ZCTA5 94951"
"8600000US94952","32858","ZCTA5 94952"
"8600000US94954","37365","ZCTA5 94954"
"8600000US94956","1756","ZCTA5 94956"
"8600000US94957","1332","ZCTA5 94957"
"8600000US94960","15740","ZCTA5 94960"
"8600000US94963","569","ZCTA5 94963"
"8600000US94964","5094","ZCTA5 94964"
"8600000US94965","10847","ZCTA5 94965"
"8600000US94970","683","ZCTA5 94970"
"8600000US94971","337","ZCTA5 94971"
"8600000US94972","52","ZCTA5 94972"
"8600000US94973","1429","ZCTA5 94973"
"8600000US95002","2077","ZCTA5 95002"
"8600000US95003","23974","ZCTA5 95003"
"8600000US95004","3918","ZCTA5 95004"
"8600000US95005","6311","ZCTA5 95005"
"8600000US95006","8979","ZCTA5 95006"
"8600000US95007","676","ZCTA5 95007"
"8600000US95008","45260","ZCTA5 95008"
"8600000US95010","9137","ZCTA5 95010"
"8600000US95012","10320","ZCTA5 95012"
"8600000US95013","80","ZCTA5 95013"
"8600000US95014","60717","ZCTA5 95014"
"8600000US95017","834","ZCTA5 95017"
"8600000US95018","7778","ZCTA5 95018"
"8600000US95019","7727","ZCTA5 95019"
"8600000US95020","57349","ZCTA5 95020"
"8600000US95023","48841","ZCTA5 95023"
"8600000US95030","12791","ZCTA5 95030"
"8600000US95032","25089","ZCTA5 95032"
"8600000US95033","9372","ZCTA5 95033"
"8600000US95035","66943","ZCTA5 95035"
"8600000US95037","45579","ZCTA5 95037"
"8600000US95039","1377","ZCTA5 95039"
"8600000US95041","160","ZCTA5 95041"
"8600000US95043","639","ZCTA5 95043"
"8600000US95045","4046","ZCTA5 95045"
"8600000US95046","6417","ZCTA5 95046"
"8600000US95050","35923","ZCTA5 95050"
"8600000US95051","54327","ZCTA5 95051"
"8600000US95053","2206","ZCTA5 95053"
"8600000US95054","23364","ZCTA5 95054"
"8600000US95060","46377","ZCTA5 95060"
"8600000US95062","36079","ZCTA5 95062"
"8600000US95064","7331","ZCTA5 95064"
"8600000US95065","8113","ZCTA5 95065"
"8600000US95066","14749","ZCTA5 95066"
"8600000US95070","30617","ZCTA5 95070"
"8600000US95073","10154","ZCTA5 95073"
"8600000US95075","331","ZCTA5 95075"
"8600000US95076","82474","ZCTA5 95076"
"8600000US95110","18730","ZCTA5 95110"
"8600000US95111","58466","ZCTA5 95111"
"8600000US95112","55927","ZCTA5 95112"
"8600000US95113","893","ZCTA5 95113"
"8600000US95116","51496","ZCTA5 95116"
"8600000US95117","30067","ZCTA5 95117"
"8600000US95118","31932","ZCTA5 95118"
"8600000US95119","9970","ZCTA5 95119"
"8600000US95120","37457","ZCTA5 95120"
"8600000US95121","37469","ZCTA5 95121"
"8600000US95122","56545","ZCTA5 95122"
"8600000US95123","62228","ZCTA5 95123"
"8600000US95124","47082","ZCTA5 95124"
"8600000US95125","51939","ZCTA5 95125"
"8600000US95126","31049","ZCTA5 95126"
"8600000US95127","61325","ZCTA5 95127"
"8600000US95128","34836","ZCTA5 95128"
"8600000US95129","38720","ZCTA5 95129"
"8600000US95130","13911","ZCTA5 95130"
"8600000US95131","28565","ZCTA5 95131"
"8600000US95132","40299","ZCTA5 95132"
"8600000US95133","25401","ZCTA5 95133"
"8600000US95134","15268","ZCTA5 95134"
"8600000US95135","20120","ZCTA5 95135"
"8600000US95136","42989","ZCTA5 95136"
"8600000US95138","18889","ZCTA5 95138"
"8600000US95139","6748","ZCTA5 95139"
"8600000US95140","191","ZCTA5 95140"
"8600000US95148","45528","ZCTA5 95148"
"8600000US95202","6521","ZCTA5 95202"
"8600000US95203","15696","ZCTA5 95203"
"8600000US95204","27786","ZCTA5 95204"
"8600000US95205","38069","ZCTA5 95205"
"8600000US95206","65004","ZCTA5 95206"
"8600000US95207","47965","ZCTA5 95207"
"8600000US95209","39488","ZCTA5 95209"
"8600000US95210","39009","ZCTA5 95210"
"8600000US95211","1545","ZCTA5 95211"
"8600000US95212","25239","ZCTA5 95212"
"8600000US95215","23224","ZCTA5 95215"
"8600000US95219","27884","ZCTA5 95219"
"8600000US95220","7273","ZCTA5 95220"
"8600000US95222","5292","ZCTA5 95222"
"8600000US95223","4612","ZCTA5 95223"
"8600000US95224","429","ZCTA5 95224"
"8600000US95225","672","ZCTA5 95225"
"8600000US95226","84","ZCTA5 95226"
"8600000US95227","941","ZCTA5 95227"
"8600000US95228","3976","ZCTA5 95228"
"8600000US95230","718","ZCTA5 95230"
"8600000US95231","4374","ZCTA5 95231"
"8600000US95232","304","ZCTA5 95232"
"8600000US95233","436","ZCTA5 95233"
"8600000US95234","70","ZCTA5 95234"
"8600000US95236","4223","ZCTA5 95236"
"8600000US95237","3167","ZCTA5 95237"
"8600000US95240","47172","ZCTA5 95240"
"8600000US95242","25393","ZCTA5 95242"
"8600000US95245","2277","ZCTA5 95245"
"8600000US95246","1615","ZCTA5 95246"
"8600000US95247","4368","ZCTA5 95247"
"8600000US95248","301","ZCTA5 95248"
"8600000US95249","4042","ZCTA5 95249"
"8600000US95250","78","ZCTA5 95250"
"8600000US95251","767","ZCTA5 95251"
"8600000US95252","13460","ZCTA5 95252"
"8600000US95254","480","ZCTA5 95254"
"8600000US95255","2042","ZCTA5 95255"
"8600000US95257","413","ZCTA5 95257"
"8600000US95258","4018","ZCTA5 95258"
"8600000US95301","37073","ZCTA5 95301"
"8600000US95303","912","ZCTA5 95303"
"8600000US95304","15706","ZCTA5 95304"
"8600000US95305","245","ZCTA5 95305"
"8600000US95306","970","ZCTA5 95306"
"8600000US95307","42753","ZCTA5 95307"
"8600000US95310","1882","ZCTA5 95310"
"8600000US95311","2197","ZCTA5 95311"
"8600000US95312","268","ZCTA5 95312"
"8600000US95313","1386","ZCTA5 95313"
"8600000US95314","0","ZCTA5 95314"
"8600000US95315","13018","ZCTA5 95315"
"8600000US95316","6573","ZCTA5 95316"
"8600000US95317","817","ZCTA5 95317"
"8600000US95318","541","ZCTA5 95318"
"8600000US95319","1749","ZCTA5 95319"
"8600000US95320","12819","ZCTA5 95320"
"8600000US95321","3736","ZCTA5 95321"
"8600000US95322","8942","ZCTA5 95322"
"8600000US95323","1260","ZCTA5 95323"
"8600000US95324","7324","ZCTA5 95324"
"8600000US95325","81","ZCTA5 95325"
"8600000US95326","9581","ZCTA5 95326"
"8600000US95327","9806","ZCTA5 95327"
"8600000US95328","3993","ZCTA5 95328"
"8600000US95329","2460","ZCTA5 95329"
"8600000US95330","17853","ZCTA5 95330"
"8600000US95333","2942","ZCTA5 95333"
"8600000US95334","15457","ZCTA5 95334"
"8600000US95335","541","ZCTA5 95335"
"8600000US95336","42675","ZCTA5 95336"
"8600000US95337","31557","ZCTA5 95337"
"8600000US95338","11062","ZCTA5 95338"
"8600000US95340","33931","ZCTA5 95340"
"8600000US95341","32967","ZCTA5 95341"
"8600000US95345","708","ZCTA5 95345"
"8600000US95346","1272","ZCTA5 95346"
"8600000US95348","30805","ZCTA5 95348"
"8600000US95350","51046","ZCTA5 95350"
"8600000US95351","46458","ZCTA5 95351"
"8600000US95354","25394","ZCTA5 95354"
"8600000US95355","58311","ZCTA5 95355"
"8600000US95356","30918","ZCTA5 95356"
"8600000US95357","11559","ZCTA5 95357"
"8600000US95358","31668","ZCTA5 95358"
"8600000US95360","11712","ZCTA5 95360"
"8600000US95361","31610","ZCTA5 95361"
"8600000US95363","25237","ZCTA5 95363"
"8600000US95364","53","ZCTA5 95364"
"8600000US95365","4985","ZCTA5 95365"
"8600000US95366","16575","ZCTA5 95366"
"8600000US95367","23173","ZCTA5 95367"
"8600000US95368","13614","ZCTA5 95368"
"8600000US95369","1099","ZCTA5 95369"
"8600000US95370","26803","ZCTA5 95370"
"8600000US95372","1963","ZCTA5 95372"
"8600000US95374","2030","ZCTA5 95374"
"8600000US95375","106","ZCTA5 95375"
"8600000US95376","49859","ZCTA5 95376"
"8600000US95377","30902","ZCTA5 95377"
"8600000US95379","3898","ZCTA5 95379"
"8600000US95380","41201","ZCTA5 95380"
"8600000US95382","36176","ZCTA5 95382"
"8600000US95383","3937","ZCTA5 95383"
"8600000US95385","429","ZCTA5 95385"
"8600000US95386","9877","ZCTA5 95386"
"8600000US95387","636","ZCTA5 95387"
"8600000US95388","13074","ZCTA5 95388"
"8600000US95389","1272","ZCTA5 95389"
"8600000US95391","9959","ZCTA5 95391"
"8600000US95401","36981","ZCTA5 95401"
"8600000US95403","45164","ZCTA5 95403"
"8600000US95404","39761","ZCTA5 95404"
"8600000US95405","21399","ZCTA5 95405"
"8600000US95407","39352","ZCTA5 95407"
"8600000US95409","27187","ZCTA5 95409"
"8600000US95410","950","ZCTA5 95410"
"8600000US95412","401","ZCTA5 95412"
"8600000US95415","1592","ZCTA5 95415"
"8600000US95417","297","ZCTA5 95417"
"8600000US95420","374","ZCTA5 95420"
"8600000US95421","1592","ZCTA5 95421"
"8600000US95422","15585","ZCTA5 95422"
"8600000US95423","3747","ZCTA5 95423"
"8600000US95425","10841","ZCTA5 95425"
"8600000US95426","2147","ZCTA5 95426"
"8600000US95427","459","ZCTA5 95427"
"8600000US95428","2516","ZCTA5 95428"
"8600000US95429","70","ZCTA5 95429"
"8600000US95430","44","ZCTA5 95430"
"8600000US95431","631","ZCTA5 95431"
"8600000US95432","426","ZCTA5 95432"
"8600000US95435","82","ZCTA5 95435"
"8600000US95436","5418","ZCTA5 95436"
"8600000US95437","14799","ZCTA5 95437"
"8600000US95439","675","ZCTA5 95439"
"8600000US95441","2014","ZCTA5 95441"
"8600000US95442","3178","ZCTA5 95442"
"8600000US95443","233","ZCTA5 95443"
"8600000US95444","748","ZCTA5 95444"
"8600000US95445","2093","ZCTA5 95445"
"8600000US95446","4750","ZCTA5 95446"
"8600000US95448","16852","ZCTA5 95448"
"8600000US95449","1507","ZCTA5 95449"
"8600000US95450","387","ZCTA5 95450"
"8600000US95451","11213","ZCTA5 95451"
"8600000US95452","1393","ZCTA5 95452"
"8600000US95453","11256","ZCTA5 95453"
"8600000US95454","2556","ZCTA5 95454"
"8600000US95456","795","ZCTA5 95456"
"8600000US95457","2893","ZCTA5 95457"
"8600000US95458","3104","ZCTA5 95458"
"8600000US95459","504","ZCTA5 95459"
"8600000US95460","2285","ZCTA5 95460"
"8600000US95461","3413","ZCTA5 95461"
"8600000US95462","1417","ZCTA5 95462"
"8600000US95463","169","ZCTA5 95463"
"8600000US95464","2673","ZCTA5 95464"
"8600000US95465","2083","ZCTA5 95465"
"8600000US95466","946","ZCTA5 95466"
"8600000US95467","5498","ZCTA5 95467"
"8600000US95468","1258","ZCTA5 95468"
"8600000US95469","1767","ZCTA5 95469"
"8600000US95470","6032","ZCTA5 95470"
"8600000US95471","522","ZCTA5 95471"
"8600000US95472","28255","ZCTA5 95472"
"8600000US95476","35394","ZCTA5 95476"
"8600000US95482","31808","ZCTA5 95482"
"8600000US95485","2557","ZCTA5 95485"
"8600000US95486","62","ZCTA5 95486"
"8600000US95488","280","ZCTA5 95488"
"8600000US95490","13264","ZCTA5 95490"
"8600000US95492","28532","ZCTA5 95492"
"8600000US95493","198","ZCTA5 95493"
"8600000US95494","139","ZCTA5 95494"
"8600000US95497","1305","ZCTA5 95497"
"8600000US95501","23976","ZCTA5 95501"
"8600000US95503","24152","ZCTA5 95503"
"8600000US95511","360","ZCTA5 95511"
"8600000US95514","254","ZCTA5 95514"
"8600000US95519","17432","ZCTA5 95519"
"8600000US95521","20199","ZCTA5 95521"
"8600000US95524","1787","ZCTA5 95524"
"8600000US95525","1733","ZCTA5 95525"
"8600000US95526","378","ZCTA5 95526"
"8600000US95527","627","ZCTA5 95527"
"8600000US95528","1139","ZCTA5 95528"
"8600000US95531","24528","ZCTA5 95531"
"8600000US95536","2849","ZCTA5 95536"
"8600000US95537","276","ZCTA5 95537"
"8600000US95540","13657","ZCTA5 95540"
"8600000US95542","2533","ZCTA5 95542"
"8600000US95543","765","ZCTA5 95543"
"8600000US95545","153","ZCTA5 95545"
"8600000US95546","3494","ZCTA5 95546"
"8600000US95547","1222","ZCTA5 95547"
"8600000US95548","1373","ZCTA5 95548"
"8600000US95549","805","ZCTA5 95549"
"8600000US95550","128","ZCTA5 95550"
"8600000US95551","1739","ZCTA5 95551"
"8600000US95552","697","ZCTA5 95552"
"8600000US95553","1062","ZCTA5 95553"
"8600000US95554","533","ZCTA5 95554"
"8600000US95555","410","ZCTA5 95555"
"8600000US95556","605","ZCTA5 95556"
"8600000US95558","425","ZCTA5 95558"
"8600000US95559","182","ZCTA5 95559"
"8600000US95560","1648","ZCTA5 95560"
"8600000US95562","3450","ZCTA5 95562"
"8600000US95563","652","ZCTA5 95563"
"8600000US95564","462","ZCTA5 95564"
"8600000US95565","1071","ZCTA5 95565"
"8600000US95567","1930","ZCTA5 95567"
"8600000US95568","136","ZCTA5 95568"
"8600000US95569","361","ZCTA5 95569"
"8600000US95570","2579","ZCTA5 95570"
"8600000US95571","271","ZCTA5 95571"
"8600000US95573","1744","ZCTA5 95573"
"8600000US95585","508","ZCTA5 95585"
"8600000US95587","201","ZCTA5 95587"
"8600000US95589","1612","ZCTA5 95589"
"8600000US95595","262","ZCTA5 95595"
"8600000US95601","198","ZCTA5 95601"
"8600000US95602","17509","ZCTA5 95602"
"8600000US95603","27844","ZCTA5 95603"
"8600000US95604","75","ZCTA5 95604"
"8600000US95605","14179","ZCTA5 95605"
"8600000US95606","196","ZCTA5 95606"
"8600000US95607","431","ZCTA5 95607"
"8600000US95608","59418","ZCTA5 95608"
"8600000US95610","44147","ZCTA5 95610"
"8600000US95612","1239","ZCTA5 95612"
"8600000US95614","3833","ZCTA5 95614"
"8600000US95615","834","ZCTA5 95615"
"8600000US95616","47032","ZCTA5 95616"
"8600000US95618","27281","ZCTA5 95618"
"8600000US95619","4842","ZCTA5 95619"
"8600000US95620","20553","ZCTA5 95620"
"8600000US95621","39819","ZCTA5 95621"
"8600000US95623","3806","ZCTA5 95623"
"8600000US95624","61989","ZCTA5 95624"
"8600000US95625","155","ZCTA5 95625"
